Time-stamp,Pressure_Cuff_Signal,Green_PPG_Signal,iR_signal,Red_Signal,FSR
17.2,11408,21744,52943,44167,3243
0.001,11472,21776,52959,44175,3257
17.201,11472,21728,52959,44159,3257
17.202,11440,21744,52943,44183,3257
17.203,11424,21728,52967,44175,3258
0.001,11440,21776,52951,44167,3247
17.204,11440,21744,52943,44159,3260
17.205,11440,21792,52943,44151,3254
17.206,11440,21808,52935,44151,3253
0.001,11440,21744,52951,44143,3255
17.207,11440,21776,52943,44159,3255
17.208,11440,21728,52935,44143,3259
17.209,11472,21744,52951,44151,3257
0.001,11408,21712,52951,44159,3255
17.21,11440,21776,52951,44159,3260
17.211,11472,21744,52975,44159,3241
17.212,11440,21712,52975,44151,3255
0.001,11424,21744,52935,44159,3254
17.213,11440,21776,52951,44135,3255
17.214,11456,21808,52967,44167,3255
17.215,11440,21776,52943,44151,3243
0.001,11408,21808,52967,44151,3259
17.216,11440,21792,52967,44143,3259
17.217,11440,21744,52959,44135,3257
17.218,11440,21792,52943,44159,3243
0.001,11440,21792,52935,44143,3237
17.219,11456,21808,52959,44151,3257
17.22,11440,21776,52943,44143,3259
17.221,11408,21744,52943,44135,3258
0.001,11440,21744,52967,44159,3246
17.222,11424,21808,52951,44151,3255
17.223,11440,21808,52967,44143,3258
17.224,11440,21728,52919,44143,3260
0.001,11472,21808,52959,44167,3255
17.225,11456,21744,52951,44151,3243
17.226,11424,21744,52943,44143,3257
17.227,11472,21776,52927,44135,3257
0.001,11440,21744,52951,44127,3253
17.228,11440,21744,52935,44127,3259
17.229,11440,21712,52959,44151,3238
17.23,11440,21776,52927,44119,3257
0.001,11440,21776,52935,44127,3252
17.231,11440,21776,52951,44143,3257
17.232,11440,21744,52935,44143,3255
17.233,11472,21808,52935,44151,3242
0.001,11456,21712,52943,44151,3256
17.234,11472,21728,52959,44143,3253
17.235,11408,21712,52927,44127,3257
17.236,11408,21728,52935,44143,3257
0.001,11440,21744,52927,44127,3245
17.237,11408,21744,52935,44119,3252
17.238,11440,21712,52935,44119,3257
17.239,11472,21744,52935,44143,3257
0.001,11440,21744,52943,44119,3257
17.24,11472,21744,52935,44151,3241
17.241,11440,21712,52927,44127,3252
17.242,11440,21776,52935,44119,3251
0.001,11408,21728,52919,44119,3255
17.243,11424,21712,52911,44111,3258
17.244,11424,21744,52935,44119,3247
17.245,11456,21728,52943,44143,3258
0.001,11408,21712,52959,44135,3256
17.246,11456,21728,52943,44119,3252
17.247,11440,21728,52943,44135,3257
17.248,11456,21728,52943,44119,3243
0.001,11424,21776,52919,44095,3256
17.249,11440,21744,52927,44119,3255
17.25,11440,21744,52927,44135,3257
17.251,11440,21744,52927,44119,3257
0.001,11440,21744,52919,44127,3245
17.252,11440,21744,52943,44119,3257
17.253,11472,21792,52935,44111,3257
17.254,11472,21712,52943,44111,3255
0.001,11472,21712,52927,44103,3246
17.255,11440,21712,52943,44103,3256
17.256,11408,21728,52927,44095,3257
17.257,11424,21712,52919,44111,3259
0.001,11440,21712,52935,44095,3257
17.258,11408,21712,52927,44103,3245
17.259,11424,21712,52951,44087,3255
17.26,11440,21712,52895,44087,3257
0.001,11472,21728,52927,44119,3255
17.261,11440,21744,52903,44103,3258
17.262,11440,21744,52919,44111,3246
17.263,11472,21728,52919,44103,3257
0.001,11456,21728,52935,44087,3255
17.264,11472,21744,52927,44103,3259
17.265,11440,21744,52943,44095,3259
17.266,11440,21728,52951,44095,3242
0.001,11472,21712,52943,44111,3257
17.267,11392,21744,52943,44127,3255
17.268,11440,21744,52919,44095,3261
17.269,11440,21744,52911,44087,3257
0.001,11440,21744,52935,44111,3245
17.27,11472,21744,52935,44103,3259
17.271,11472,21712,52927,44087,3259
17.272,11440,21728,52951,44111,3258
0.001,11424,21680,52919,44103,3259
17.273,11472,21712,52903,44087,3245
17.274,11456,21712,52919,44103,3255
17.275,11472,21792,52903,44103,3258
0.001,11472,21712,52919,44087,3251
17.276,11408,21744,52911,44079,3257
17.277,11440,21744,52919,44071,3239
17.278,11504,21712,52927,44087,3263
0.001,11440,21744,52943,44071,3256
17.279,11440,21744,52911,44079,3255
17.28,11440,21776,52911,44103,3243
17.281,11440,21712,52919,44079,3247
0.001,11456,21712,52927,44087,3257
17.282,11456,21728,52903,44079,3255
17.283,11440,21744,52919,44079,3259
17.284,11472,21712,52935,44087,3247
0.001,11440,21712,52919,44095,3257
17.285,11440,21712,52903,44087,3256
17.286,11424,21728,52911,44087,3257
17.287,11440,21744,52927,44087,3261
0.001,11456,21744,52935,44087,3245
17.288,11440,21712,52911,44071,3255
17.289,11456,21808,52903,44047,3256
17.29,11440,21744,52943,44071,3256
0.001,11472,21776,52911,44047,3263
17.291,11440,21728,52919,44055,3243
17.292,11440,21712,52887,44079,3260
17.293,11472,21712,52919,44063,3256
0.001,11424,21744,52927,44047,3255
17.294,11472,21776,52903,44071,3257
17.295,11472,21776,52919,44063,3243
17.296,11440,21744,52911,44063,3259
0.001,11440,21792,52935,44055,3256
17.297,11472,21728,52911,44063,3256
17.298,11440,21728,52927,44071,3261
17.299,11440,21776,52927,44087,3246
0.001,11408,21728,52919,44095,3259
17.3,11440,21744,52927,44095,3259
17.301,11408,21712,52903,44079,3259
17.302,11440,21712,52903,44071,3247
0.001,11456,21744,52911,44071,3259
17.303,11456,21712,52919,44047,3256
17.304,11440,21744,52911,44071,3256
17.305,11456,21744,52903,44047,3257
0.001,11488,21776,52887,44087,3243
17.306,11472,21744,52895,44055,3257
17.307,11456,21808,52935,44047,3257
17.308,11440,21744,52919,44063,3257
0.001,11440,21744,52895,44055,3255
17.309,11440,21744,52919,44039,3243
17.31,11472,21744,52911,44071,3255
17.311,11456,21728,52903,44055,3257
0.001,11424,21744,52903,44079,3254
17.312,11440,21776,52911,44055,3256
17.313,11456,21728,52911,44079,3243
17.314,11440,21744,52927,44063,3252
0.001,11472,21744,52911,44071,3256
17.315,11472,21776,52919,44063,3257
17.316,11456,21776,52903,44063,3260
17.317,11472,21744,52919,44055,3241
0.001,11472,21744,52911,44055,3258
17.318,11440,21744,52927,44039,3257
17.319,11440,21776,52895,44047,3256
17.32,11424,21712,52911,44063,3257
0.001,11408,21744,52927,44055,3243
17.321,11456,21744,52919,44047,3256
17.322,11440,21712,52895,44039,3258
17.323,11440,21744,52895,44055,3257
0.001,11472,21792,52927,44055,3245
17.324,11440,21808,52887,44063,3245
17.325,11472,21792,52895,44055,3254
17.326,11408,21776,52903,44055,3252
0.001,11472,21792,52927,44063,3253
17.327,11440,21792,52895,44039,3241
17.328,11440,21744,52903,44055,3253
17.329,11472,21808,52919,44031,3256
0.001,11504,21744,52871,44047,3253
17.33,11408,21776,52903,44039,3257
17.331,11408,21808,52903,44047,3245
17.332,11440,21744,52895,44023,3254
0.001,11408,21808,52919,44047,3256
17.333,11472,21744,52879,44039,3255
17.334,11456,21904,52863,44007,3255
17.335,11456,21808,52903,44039,3241
0.001,11392,21744,52879,44039,3278
17.336,11424,21792,52895,44015,3255
17.337,11440,21792,52903,44007,3253
17.338,11408,21776,52903,44023,3258
0.001,11440,21792,52879,44031,3245
17.339,11472,21776,52895,44007,3255
17.34,11408,21776,52887,44039,3255
17.341,11472,21792,52895,44023,3247
0.001,11440,21808,52879,44015,3255
17.342,11408,21744,52887,44023,3243
17.343,11488,21776,52895,44007,3245
17.344,11456,21744,52887,44031,3257
0.001,11424,21776,52895,44023,3257
17.345,11456,21744,52879,43999,3253
17.346,11440,21728,52903,44015,3243
17.347,11440,21728,52903,44031,3256
0.001,11472,21808,52887,44015,3256
17.348,11440,21808,52879,44015,3252
17.349,11472,21808,52895,44015,3254
17.35,11472,21776,52887,44039,3247
0.001,11456,21744,52879,44015,3253
17.351,11440,21808,52911,44015,3255
17.352,11472,21744,52887,44031,3256
17.353,11472,21792,52879,44039,3255
0.001,11472,21808,52871,44015,3243
17.354,11440,21744,52871,44039,3261
17.355,11392,21744,52887,43999,3255
17.356,11456,21776,52911,44015,3253
0.001,11456,21776,52887,44015,3255
17.357,11440,21744,52871,44039,3240
17.358,11440,21712,52879,43999,3253
17.359,11440,21744,52863,44007,3253
0.001,11456,21744,52879,43999,3254
17.36,11424,21808,52871,43991,3257
17.361,11456,21744,52879,43999,3240
17.362,11440,21744,52871,43999,3255
0.001,11440,21744,52887,44015,3256
17.363,11472,21776,52855,44023,3256
17.364,11440,21744,52895,44015,3257
17.365,11440,21728,52871,44023,3241
0.001,11456,21744,52911,44023,3253
17.366,11424,21744,52879,44007,3259
17.367,11440,21776,52879,43999,3257
17.368,11472,21744,52871,43999,3257
0.001,11440,21776,52879,44007,3241
17.369,11440,21744,52895,44023,3251
17.37,11472,21744,52871,43999,3253
17.371,11440,21808,52879,43999,3253
0.001,11472,21744,52879,43991,3253
17.372,11408,21776,52871,43975,3239
17.373,11440,21808,52871,43999,3257
17.374,11440,21808,52879,43983,3253
0.001,11472,21728,52903,43991,3248
17.375,11440,21728,52879,44007,3242
17.376,11440,21712,52871,43999,3245
17.377,11456,21776,52887,43999,3253
0.001,11440,21744,52879,43999,3247
17.378,11408,21776,52863,43991,3257
17.379,11472,21744,52863,43983,3243
17.38,11440,21744,52863,44007,3252
0.001,11440,21776,52887,43999,3255
17.381,11472,21744,52903,43975,3257
17.382,11440,21776,52871,43975,3253
17.383,11408,21744,52879,43975,3246
0.001,11440,21776,52879,43999,3251
17.384,11472,21776,52879,43999,3253
17.385,11440,21744,52863,43999,3253
17.386,11472,21712,52903,43991,3257
0.001,11440,21712,52887,43999,3240
17.387,11424,21744,52895,43991,3256
17.388,11440,21712,52855,43991,3254
17.389,11424,21744,52895,43991,3253
0.001,11472,21776,52871,43991,3239
17.39,11424,21712,52871,43975,3247
17.391,11440,21744,52879,43991,3254
17.392,11456,21712,52855,44007,3253
0.001,11456,21728,52863,43999,3255
17.393,11440,21712,52871,43999,3244
17.394,11456,21712,52879,44007,3251
17.395,11440,21728,52863,43991,3255
0.001,11472,21776,52879,43967,3255
17.396,11472,21728,52863,43991,3259
17.397,11456,21744,52863,43975,3241
17.398,11472,21728,52879,43999,3259
0.001,11440,21744,52863,43975,3253
17.399,11472,21744,52871,43975,3255
17.4,11456,21776,52871,43959,3255
17.401,11456,21744,52871,43983,3244
0.001,11408,21776,52871,43983,3255
17.402,11408,21712,52855,43983,3259
17.403,11440,21792,52879,43991,3259
17.404,11440,21792,52863,43951,3257
0.001,11472,21712,52879,43991,3247
17.405,11440,21744,52879,43991,3255
17.406,11456,21712,52871,43975,3257
17.407,11440,21744,52879,43983,3255
0.001,11424,21728,52879,44023,3259
17.408,11440,21744,52879,44007,3244
17.409,11440,21728,52895,44007,3255
17.41,11440,21776,52871,43975,3259
0.001,11408,21744,52863,44007,3259
17.411,11408,21776,52879,44015,3263
17.412,11440,21744,52895,44007,3247
17.413,11440,21728,52895,44015,3257
0.001,11408,21776,52887,44015,3259
17.414,11440,21712,52879,43991,3247
17.415,11440,21744,52871,44047,3261
17.416,11424,21776,52911,44015,3253
0.001,11440,21744,52903,44023,3261
17.417,11440,21744,52911,44047,3259
17.418,11440,21728,52887,44039,3260
17.419,11472,21744,52919,44047,3277
0.001,11440,21744,52911,44039,3251
17.42,11456,21728,52911,44047,3261
17.421,11424,21712,52927,44063,3259
17.422,11472,21712,52903,44055,3263
0.001,11440,21728,52935,44039,3261
17.423,11376,21712,52935,44055,3252
17.424,11456,21712,52943,44055,3263
17.425,11440,21728,52935,44063,3263
0.001,11408,21744,52919,44063,3263
17.426,11408,21712,52927,44095,3273
17.427,11408,21728,52943,44103,3250
17.428,11456,21744,52943,44103,3269
0.001,11440,21728,52959,44103,3271
17.429,11440,21744,52951,44103,3269
17.43,11472,21712,52975,44111,3270
17.431,11472,21712,52943,44119,3252
0.001,11440,21792,52935,44127,3273
17.432,11504,21712,52935,44127,3271
17.433,11440,21728,52951,44135,3275
17.434,11440,21712,52959,44143,3273
0.001,11456,21712,52959,44135,3259
17.435,11440,21712,52951,44159,3271
17.436,11440,21712,52967,44143,3271
17.437,11472,21728,52959,44167,3273
0.001,11424,21712,52959,44151,3275
17.438,11424,21712,52983,44159,3259
17.439,11440,21712,52983,44135,3275
17.44,11456,21712,52983,44175,3275
0.001,11440,21712,52983,44191,3259
17.441,11472,21744,52975,44167,3282
17.442,11440,21712,52975,44191,3271
17.443,11456,21712,52983,44183,3283
0.001,11440,21744,52999,44207,3277
17.444,11456,21744,52975,44207,3281
17.445,11440,21712,53015,44215,3255
17.446,11440,21728,52999,44199,3279
0.001,11456,21744,53023,44223,3283
17.447,11408,21712,53023,44199,3285
17.448,11440,21744,53015,44247,3289
17.449,11440,21712,53007,44247,3275
0.001,11424,21696,52999,44231,3283
17.45,11456,21712,53023,44239,3288
17.451,11456,21744,53023,44231,3284
17.452,11472,21712,53039,44247,3289
0.001,11472,21712,53031,44239,3275
17.453,11440,21744,53055,44247,3289
17.454,11456,21728,53031,44247,3289
17.455,11440,21744,53031,44263,3286
0.001,11440,21712,53031,44263,3292
17.456,11440,21728,53015,44271,3281
17.457,11440,21744,53047,44263,3287
17.458,11424,21728,53039,44271,3292
0.001,11472,21728,53055,44279,3288
17.459,11440,21728,53031,44271,3291
17.46,11440,21744,53031,44279,3278
17.461,11440,21744,53031,44271,3289
0.001,11440,21712,53047,44279,3292
17.462,11440,21728,53047,44311,3291
17.463,11408,21712,53047,44311,3299
17.464,11472,21712,53055,44295,3287
0.001,11440,21744,53031,44295,3293
17.465,11440,21712,53063,44287,3293
17.466,11472,21712,53031,44295,3300
17.467,11440,21712,53063,44303,3305
0.001,11456,21728,53039,44287,3289
17.468,11440,21712,53063,44295,3295
17.469,11440,21712,53047,44311,3299
17.47,11424,21712,53063,44295,3300
0.001,11456,21712,53087,44295,3301
17.471,11456,21712,53063,44303,3291
17.472,11440,21712,53047,44343,3301
17.473,11456,21712,53023,44311,3303
0.001,11472,21728,53047,44319,3300
17.474,11440,21712,53071,44327,3291
17.475,11440,21712,53063,44319,3292
17.476,11440,21680,53055,44327,3303
0.001,11456,21728,53079,44311,3302
17.477,11440,21744,53087,44319,3303
17.478,11440,21712,53039,44319,3305
17.479,11456,21728,53071,44319,3296
0.001,11440,21712,53079,44311,3305
17.48,11472,21712,53055,44295,3305
17.481,11440,21696,53063,44343,3309
17.482,11440,21712,53071,44311,3311
0.001,11456,21712,53063,44319,3292
17.483,11472,21712,53055,44335,3317
17.484,11472,21712,53047,44327,3303
17.485,11456,21728,53063,44319,3309
0.001,11440,21744,53063,44343,3311
17.486,11472,21744,53063,44343,3295
17.487,11440,21712,53071,44327,3311
17.488,11456,21728,53055,44343,3301
0.001,11440,21712,53039,44335,3308
17.489,11440,21696,53039,44327,3299
17.49,11440,21680,53055,44327,3303
17.491,11472,21712,53071,44327,3305
0.001,11424,21696,53063,44343,3308
17.492,11408,21712,53071,44327,3307
17.493,11456,21712,53063,44327,3301
17.494,11456,21712,53079,44343,3309
0.001,11440,21664,53063,44327,3307
17.495,11440,21680,53079,44319,3307
17.496,11440,21680,53055,44359,3311
17.497,11424,21696,53063,44343,3299
0.001,11440,21680,53039,44327,3308
17.498,11440,21696,53087,44335,3309
17.499,11456,21680,53047,44343,3309
17.5,11440,21696,53071,44327,3311
0.001,11440,21680,53055,44327,3293
17.501,11440,21712,53063,44327,3315
17.502,11440,21680,53071,44327,3309
17.503,11472,21712,53079,44359,3310
0.001,11456,21712,53087,44335,3310
17.504,11456,21712,53079,44351,3294
17.505,11456,21712,53063,44359,3307
17.506,11440,21712,53071,44351,3307
0.001,11456,21696,53079,44351,3307
17.507,11440,21696,53079,44351,3311
17.508,11456,21712,53063,44351,3299
17.509,11472,21664,53079,44351,3307
0.001,11504,21680,53087,44343,3309
17.51,11472,21680,53063,44343,3308
17.511,11440,21680,53079,44335,3300
17.512,11440,21680,53087,44343,3300
0.001,11488,21696,53055,44335,3309
17.513,11456,21680,53079,44351,3311
17.514,11472,21696,53095,44343,3311
17.515,11440,21712,53071,44335,3301
0.001,11456,21712,53063,44351,3309
17.516,11440,21712,53071,44335,3315
17.517,11472,21696,53071,44359,3307
17.518,11456,21680,53047,44351,3309
0.001,11456,21696,53095,44343,3305
17.519,11440,21696,53087,44343,3305
17.52,11472,21712,53087,44351,3307
17.521,11440,21680,53095,44351,3315
0.001,11472,21680,53079,44343,3309
17.522,11472,21680,53095,44319,3299
17.523,11456,21680,53071,44327,3317
17.524,11440,21680,53111,44343,3311
0.001,11536,21680,53079,44351,3309
17.525,11472,21696,53079,44343,3311
17.526,11472,21680,53071,44335,3293
17.527,11424,21696,53079,44335,3310
0.001,11408,21712,53055,44343,3308
17.528,11456,21712,53087,44319,3309
17.529,11472,21696,53063,44359,3309
17.53,11456,21712,53079,44335,3315
0.001,11440,21680,53063,44327,3307
17.531,11472,21712,53071,44343,3315
17.532,11440,21680,53087,44327,3311
17.533,11440,21680,53079,44343,3309
0.001,11472,21712,53079,44335,3299
17.534,11440,21712,53071,44327,3307
17.535,11424,21712,53071,44327,3310
17.536,11392,21680,53071,44343,3311
0.001,11440,21696,53063,44351,3309
17.537,11408,21712,53063,44343,3297
17.538,11408,21744,53071,44327,3315
17.539,11424,21696,53063,44343,3309
0.001,11440,21712,53063,44351,3308
17.54,11472,21696,53047,44351,3319
17.541,11472,21712,53063,44335,3295
17.542,11408,21712,53055,44327,3311
0.001,11440,21744,53071,44343,3309
17.543,11472,21680,53079,44319,3310
17.544,11440,21712,53071,44335,3311
17.545,11440,21728,53063,44335,3293
0.001,11440,21712,53031,44327,3309
17.546,11472,21712,53063,44319,3315
17.547,11456,21712,53071,44343,3309
17.548,11440,21712,53063,44319,3309
0.001,11440,21712,53055,44327,3300
17.549,11440,21712,53047,44295,3311
17.55,11456,21712,53055,44311,3307
17.551,11440,21712,53071,44327,3307
0.001,11440,21712,53055,44311,3311
17.552,11440,21696,53055,44295,3301
17.553,11440,21712,53031,44303,3309
17.554,11424,21744,53039,44319,3307
0.001,11424,21744,53039,44279,3305
17.555,11440,21712,53063,44303,3310
17.556,11456,21744,53047,44287,3292
17.557,11440,21744,53047,44287,3301
0.001,11440,21728,53039,44303,3302
17.558,11440,21744,53023,44303,3303
17.559,11408,21776,53047,44263,3301
17.56,11472,21744,53015,44287,3285
0.001,11440,21776,53023,44319,3301
17.561,11472,21776,53031,44279,3301
17.562,11440,21776,53031,44295,3300
17.563,11408,21776,53047,44271,3295
0.001,11440,21792,53015,44279,3289
17.564,11440,21808,53047,44271,3303
17.565,11440,21744,53031,44295,3295
17.566,11440,21808,53039,44271,3301
0.001,11440,21776,53031,44247,3285
17.567,11408,21840,53047,44263,3295
17.568,11440,21808,53031,44279,3295
17.569,11440,21808,52999,44279,3294
0.001,11472,21840,53047,44279,3295
17.57,11472,21840,53023,44255,3283
17.571,11408,21840,53015,44255,3295
17.572,11440,21872,53031,44247,3295
0.001,11424,21904,53007,44279,3293
17.573,11440,21856,53023,44255,3297
17.574,11472,21872,53031,44263,3283
17.575,11456,21872,53031,44263,3293
0.001,11472,21872,53015,44247,3299
17.576,11440,21872,52983,44247,3300
17.577,11472,21872,52991,44239,3294
17.578,11488,21904,53039,44255,3283
0.001,11440,21904,53031,44231,3295
17.579,11440,21904,53023,44231,3299
17.58,11472,21936,53031,44239,3293
17.581,11440,21952,53023,44239,3301
0.001,11408,21936,52991,44239,3283
17.582,11440,22000,53031,44239,3293
17.583,11456,21936,53007,44255,3277
17.584,11440,21936,52999,44247,3292
0.001,11456,21952,53015,44231,3286
17.585,11456,21968,53007,44247,3279
17.586,11472,21968,53007,44247,3292
17.587,11472,22000,52991,44215,3289
0.001,11456,21984,52999,44215,3289
17.588,11440,22032,52999,44199,3283
17.589,11472,21824,52999,44223,3291
17.59,11472,22064,53015,44215,3290
0.001,11440,22000,52999,44199,3293
17.591,11456,22000,53007,44215,3297
17.592,11456,22000,53007,44231,3281
17.593,11504,22064,52975,44231,3291
0.001,11472,22064,53007,44207,3289
17.594,11424,22064,53007,44207,3290
17.595,11408,22064,52999,44191,3292
